"","id","avr_age","avr_household_size","avr_education_level","avr_num_cars","avr_health","rented_percent","unemployment_percent","internet_percent","single_percent","married_percent","separated_percent","divorced_percent","widow_percent"
"15687","267123023",40.0281124497992,2.52475247524752,3.03846153846154,1.03960396039604,4.3855421686747,6.93069306930693,15.3439153439153,71,53.4136546184739,33.3333333333333,4.81927710843374,2.81124497991968,5.62248995983936
"13895","267016001",35.6736596736597,3.3206106870229,3.59770114942529,1.98373983739837,4.50943396226415,4.8780487804878,12.4610591900312,72.9508196721311,49.4172494172494,44.988344988345,1.3986013986014,0.233100233100233,3.96270396270396
"13896","267016002",35.8823529411765,3.32432432432432,4.29530201342282,1.90540540540541,4.59663865546218,1.35135135135135,10.4046242774566,83.7837837837838,47.4789915966387,43.6974789915966,3.36134453781513,0,5.46218487394958
"13729","267002034",38.5166666666667,3.08860759493671,3.87179487179487,1.73076923076923,4.5301724137931,3.8961038961039,8.10810810810811,78.9473684210526,47.0833333333333,48.3333333333333,0.833333333333333,1.25,2.5
"13724","267002029",24.6780045351474,3.512,3.93373493975904,1.112,4.51034482758621,20.8,21.8106995884774,81.3008130081301,67.1201814058957,26.984126984127,2.26757369614512,1.58730158730159,2.04081632653061
"13739","267002044",25.1395348837209,3.13636363636364,4.49685534591195,1.10909090909091,4.41916167664671,29.3577981651376,24.1545893719807,81.9047619047619,64.2441860465116,30.2325581395349,1.45348837209302,3.48837209302326,0.581395348837209
"13725","267002030",25.0588235294118,3.44117647058824,4.72687224669604,1.55882352941176,4.68988764044944,23.5294117647059,8.68055555555556,94.1176470588235,55.5555555555556,36.8191721132898,3.7037037037037,2.8322440087146,1.08932461873638
"13710","267002015",24.4373333333333,2.86153846153846,3.97350993377483,0.969230769230769,4.58055555555556,4.6875,19.4570135746606,81.25,70.4,21.3333333333333,2.93333333333333,3.46666666666667,1.86666666666667
"13712","267002017",23.5053003533569,2.95876288659794,4.67424242424242,1.39175257731959,4.68592057761733,20.6185567010309,14.0449438202247,91.7525773195876,62.5441696113074,32.8621908127208,2.47349823321555,1.76678445229682,0.353356890459364
"13713","267002018",24.6735537190083,2.92857142857143,4.53076923076923,1.4047619047619,4.57983193277311,14.8148148148148,10.8974358974359,82.9268292682927,66.5289256198347,29.7520661157025,1.65289256198347,1.65289256198347,0.413223140495868
"13702","267002007",22.1442125237192,2.97765363128492,4.18,1.05027932960894,4.5875486381323,8.42696629213483,22.8782287822878,83.8150289017341,71.9165085388994,21.6318785578748,3.60531309297913,2.27703984819734,0.569259962049336
"13711","267002016",22.974828375286,2.91333333333333,4.3735632183908,1.14,4.56338028169014,1.37931034482759,19.4214876033058,89.5104895104895,71.395881006865,23.7986270022883,2.51716247139588,1.83066361556064,0.45766590389016
"13709","267002014",26.0634920634921,2.3875,5.08928571428571,1.1875,4.60989010989011,27.2727272727273,13.8686131386861,80.2631578947368,67.1957671957672,28.042328042328,2.64550264550265,1.05820105820106,1.05820105820106
"13728","267002033",31.4206008583691,3.17808219178082,4.125,1.76712328767123,4.60085836909871,10.958904109589,15.8823529411765,93.1506849315068,54.9356223175966,41.6309012875536,2.14592274678112,0.429184549356223,0.858369098712446
